"ESIA3",622141554333,622151243602,"Retailer","ksa "
"ESIA3",622141554333,622199418934,"Retailer","BAYU CELL "
"ESIA3",622141554333,622141554327,"Retailer","angel "
"ESIA3",622141554333,622199422542,"Retailer","Angel "
"ESIA3",622141554333,622199417179,"Retailer","Angel "
"ESIA3",622141554333,622199418940,"Retailer","BAYU CELL "
"ESIA3",622141554333,622151243601,"Retailer","ksa "
"ESIA3",622141554333,622141553701,"Retailer","Angel "
"ESIA3",622141554333,622151243558,"Retailer","ksa "
"ESIA3",622141554333,622151243603,"Retailer","ksa "
"ESIA3",622141554333,622151243604,"Retailer","ksa "
"ESIA3",622141554333,622151243572,"Retailer","ksa "
"ESIA3",622141554333,622199417769,"Retailer","BROTHER81 "
"ESIA3",622141554333,622156154675,"Retailer","ksa "
"ESIA3",622141554333,622156154667,"Retailer","ksa "
"ESIA3",622141554333,622156154676,"Retailer","ksa "
"ESIA3",622141554333,622151243557,"Retailer","ksa "
"ESIA3",622141554333,622156154673,"Retailer","ksa "
"ESIA3",622141554333,622156154674,"Retailer","ksa "
"ESIA3",622141554333,622156154670,"Retailer","ksa "
"ESIA3",622141554333,622156154669,"Retailer","ksa "
"ESIA3",622141554333,622151243560,"Retailer","ksa "
"ESIA3",622141554333,622156154668,"Retailer","ksa "
"ESIA3",622141554333,622141553938,"Retailer","GCELL "
"ESIA3",622141554333,622141553928,"Retailer","KILIS CELL "
"ESIA3",622141554333,622141553771,"Retailer","DIDIT CELL "
"ESIA3",622141554333,622141554008,"Retailer","BRON CELL "
"ESIA3",622141554333,622141554230,"Retailer","KSA SHOP "
"ESIA3",622141554333,622151243556,"Retailer","ksa "
"ESIA3",622141554333,622141554379,"Retailer","DIAN CELL "
"ESIA3",622141554333,622141553790,"Retailer","FAndA "
"ESIA3",622141554333,622199417738,"Retailer","BAYU "
"ESIA3",622141554333,622141553929,"Retailer","BAJANG CELL "
"ESIA3",622141554333,622141404850,"Retailer","KSA SHOP "
"ESIA3",622141554333,622156154677,"Retailer","ksa "
"ESIA3",622141554333,622141553939,"Retailer","NOVI "
"ESIA3",622141554333,622141410660,"Retailer","KSA SHOP "
"ESIA3",622141554333,622141553776,"Retailer","ZETTA CELL "
"ESIA3",622141554333,622141553234,"Retailer","ARYO CEL "
"ESIA3",622141554333,622156154672,"Retailer","ksa "
"ESIA3",622141554333,622141404852,"Retailer","KSA SHOP "
"ESIA3",622141554333,622141408075,"Retailer","KSA SHOP "
"ESIA3",622141554333,622141408061,"Retailer","KSA SHOP "
"ESIA3",622141554333,622141408082,"Retailer","KSA SHOP "
"ESIA3",622141554333,622141408078,"Retailer","KSA SHOP "
"ESIA3",622141554333,622141408066,"Retailer","KSA SHOP "
"ESIA3",622141554333,622141404851,"Retailer","KSA SHOP "
"ESIA3",622141554333,622141408085,"Retailer","KSA SHOP "
"ESIA3",622141554333,622141408064,"Retailer","KSA SHOP "
"ESIA3",622141554333,622141408072,"Retailer","KSA SHOP "
"ESIA3",622141554333,622141408076,"Retailer","KSA SHOP "
"ESIA3",622141554333,622141408062,"Retailer","KSA SHOP "
"ESIA3",622141554333,622141404849,"Retailer","KSA SHOP "
"ESIA3",622141554333,622141408069,"Retailer","KSA SHOP "
"ESIA3",622141554333,622141410656,"Retailer","KSA SHOP "
"ESIA3",622141554333,622141410661,"Retailer","KSA SHOP "
"ESIA3",622141554333,622141553998,"Retailer","AN NAJAH "
"ESIA3",622141554333,622141410655,"Retailer","KSA SHOP "
"ESIA3",622141554333,622141410651,"Retailer","KSA SHOP "
"ESIA3",622141554333,622141553588,"Retailer","MUJI CELL "
"ESIA3",622141554333,622141410654,"Retailer","KSA SHOP "
"ESIA3",622141554333,622141410652,"Retailer","KSA SHOP "
"ESIA3",622141554333,622141410653,"Retailer","KSA SHOP "
"ESIA3",622141554333,622141410659,"Retailer","KSA SHOP "
"ESIA3",622141554333,622141410662,"Retailer","KSA SHOP "
"ESIA3",622141554333,622141554013,"Retailer","21METROS "
"ESIA3",622141554333,622141554007,"Retailer","168CELL "
"ESIA3",622141554333,622141554003,"Retailer","ACC CELL "
"ESIA3",622141554333,622141554010,"Retailer","21CELL "
"ESIA3",622141554333,622141553933,"Retailer","BINTANG LAUT "
"ESIA3",622141554333,622141553931,"Retailer","INTAN CELL "
"ESIA3",622141554333,622141553769,"Retailer","REZA CELL "
"ESIA3",622141554333,622141553922,"Retailer","21RAYYA "
"ESIA3",622141554333,622141553924,"Retailer","21 SAM "
"ESIA3",622141554333,622141553774,"Retailer","SEMAR BUMEN "
"ESIA3",622141554333,622141553778,"Retailer","MANDA CELL "
"ESIA3",622141554333,622141553921,"Retailer","21CELL "
"ESIA3",622141554333,622141553936,"Retailer","DEWA CELL "
"ESIA3",622141554333,622141554447,"Retailer","168CELL "
"ESIA3",622141554333,622141553930,"Retailer","CEPI "
"ESIA3",622141554333,622141554000,"Retailer","BOTE "
"ESIA3",622141554333,622141553780,"Retailer","SHIVA CELL "
"ESIA3",622141554333,622141553920,"Retailer","KILIS CELL "
"ESIA3",622141554333,622141553768,"Retailer","YAYAH CELL "
"ESIA3",622141554333,622141540367,"Retailer","DEDE CELL "
"ESIA3",622141554333,622141553923,"Retailer","21GARIN "
"ESIA3",622141554333,622141554012,"Retailer","21BONRU "
"ESIA4",622141554445,622141553635,"Retailer","KENT CELL "
"ESIA4",622141554445,622141553759,"Retailer","LIA CELL "
"ESIA4",622141554445,622141553627,"Retailer","BOKENG "
"ESIA4",622141554445,622141553590,"Retailer","LAMPUNG CELL "
"ESIA4",622141554445,622141553755,"Retailer","NOYY CEL "
"ESIA4",622141554445,622141553784,"Retailer","IAndP "
"ESIA4",622141554445,622141553798,"Retailer","RIAN CELL "
"ESIA4",622141554445,622141553531,"Retailer","DIKACEL "
"ESIA4",622141554445,622141553867,"Retailer","ICHWAL CELL "
"ESIA4",622141554445,622141553604,"Retailer","SMARTPLUS "
"ESIA4",622141554445,622141553830,"Retailer","PUTRA CELL "
"ESIA4",622141554445,622141553897,"Retailer","NOVI CEL "
"ESIA4",622141554445,622141554371,"Retailer","ALDY CEL "
"ESIA4",622141554445,622141553589,"Retailer","AL-HIKMAH CELL "
"ESIA4",622141554445,622141554386,"Retailer","88 CEL "
"ESIA4",622141554445,622141553868,"Retailer","ADLI CEL "
"ESIA4",622141554445,622141553542,"Retailer","IMAS CELL "
"ESIA4",622141554445,622141553613,"Retailer","TIARA CELULER "
"ESIA4",622141554445,622141553811,"Retailer","FAZA CELL "
"ESIA4",622141554445,622141553761,"Retailer","AAS CELL "
"ESIA4",622141554445,622141553548,"Retailer","CPHONE CEL "
"ESIA4",622141554445,622141553955,"Retailer","ANEKACELL "
"ESIA4",622141554445,622141553785,"Retailer","CAMI "
"ESIA4",622141554445,622141553734,"Retailer","ARUL CELL "
"ESIA4",622141554445,622141553560,"Retailer","B M C "
"ESIA4",622141554445,622141553597,"Retailer","SALYA "
"ESIA4",622141554445,622141553612,"Retailer","ARYA CEL "
"ESIA4",622141554445,622141554800,"Retailer","BOGEL CELL "
"ESIA4",622141554445,622141553602,"Retailer","SMARTPLUS "
"ESIA4",622141554445,622141553534,"Retailer","RIANCEL "
"ESIA4",622141554445,622141554339,"Retailer","RATNA1 "
"ESIA4",622141554445,622141553753,"Retailer","DEWI CELL "
"ESIA4",622141554445,622141553812,"Retailer","AG CELL "
"ESIA4",622141554445,622141554385,"Retailer","FUJI SERVICE "
"ESIA4",622141554445,622141553599,"Retailer","KENT CELULLAR "
"ESIA4",622141554445,622199417744,"Retailer","SIMPATIK CELL "
"ESIA4",622141554445,622141553958,"Retailer","ZAHRA "
"ESIA4",622141554445,622141553817,"Retailer","YANNY CELL "
"ESIA4",622141554445,622141553605,"Retailer","NAGIEB CEL "
"ESIA4",622141554445,622141553227,"Retailer","INOVASI CEL "
"ESIA4",622141554445,622199418900,"Retailer","PUTRI CELL "
"ESIA4",622141554445,622199422626,"Retailer","ksa "
"ESIA4",622141554445,622141554378,"Retailer","ASMOROCELL "
"ESIA4",622141554445,622141553745,"Retailer","SALL CELL "
"ESIA4",622141554445,622151243576,"Retailer","SIFA CELL "
"ESIA4",622141554445,622151243575,"Retailer","SATOS CELL "
"ESIA4",622141554445,622151243571,"Retailer","FITRI CELL "
"ESIA4",622141554445,622151243578,"Retailer","SEXY 1 "
"ESIA4",622141554445,622151243599,"Retailer","BENGKEL CELL "
"ESIA4",622141554445,622151243569,"Retailer","YAN CELL "
"ESIA4",622141554445,622151243573,"Retailer","ksa "
"ESIA4",622141554445,622151243577,"Retailer","PRIMA PHONECELL "
"ESIA4",622141554445,622141553671,"Retailer","AMBY CELL "
"ESIA4",622141554445,622156153528,"Retailer","MILENIUM CELL "
"ESIA4",622141554445,622156153505,"Retailer","DHIYA "
"ESIA4",622141554445,622156154590,"Retailer","ksa "
"ESIA4",622141554445,622156153512,"Retailer","PLATINUM CELL "
"ESIA4",622141554445,622156153510,"Retailer","AGA CELL "
"ESIA4",622141554445,622156153522,"Retailer","DANI CELL "
"ESIA4",622141554445,622156153511,"Retailer","HP CELL "
"ESIA4",622141554445,622156153508,"Retailer","ZAHRA CELL "
"ESIA4",622141554445,622156153514,"Retailer","FAMILY CELL "
"ESIA4",622141554445,622156153513,"Retailer","RIZA CELL "
"ESIA4",622141554445,622151243598,"Retailer","SETIA CELL "
"ESIA4",622141554445,622156154600,"Retailer","ksa "
"ESIA4",622141554445,622156153526,"Retailer","RIKA CELL "
"ESIA4",622141554445,622156154589,"Retailer","ksa "
"ESIA4",622141554445,622156154588,"Retailer","TOMY CELL "
"ESIA4",622141554445,622151243570,"Retailer","PLUS PULSA "
"ESIA4",622141554445,622156153525,"Retailer","BEBAS CELL "
"ESIA4",622141554445,622156153509,"Retailer","3G CELL "
"ESIA4",622141554445,622156153516,"Retailer","ASEP CELL "
"ESIA4",622141554445,622156153523,"Retailer","FAMILY 2 "
"ESIA4",622141554445,622151243579,"Retailer","ID CELL "
"ESIA4",622141554445,622151243600,"Retailer","JONIS CELL "
"ESIA4",622141554445,622156153506,"Retailer","VISTA CELL "
"ESIA4",622141554445,622156154598,"Retailer","ksa "
"ESIA4",622141554445,622199422600,"Retailer","LISA CELL "
"ESIA4",622141554445,622141553629,"Retailer","EGACELL "
"ESIA4",622141554445,622141553593,"Retailer","DINAR CELL "
"ESIA4",622141554445,622141553637,"Retailer","FRIENDS PULSA "
"ESIA4",622141554445,622151243597,"Retailer",2151243597
"ESIA4",622141554445,622141402080,"Retailer","KSA SHOP "
"ESIA4",622141554445,622141402087,"Retailer","KSA SHOP "
"ESIA4",622141554445,622141402085,"Retailer","KSA SHOP "
"ESIA4",622141554445,622141402092,"Retailer","KSA SHOP "
"ESIA4",622141554445,622141402091,"Retailer","KSA SHOP "
"ESIA4",622141554445,622141402090,"Retailer","KSA SHOP "
"ESIA4",622141554445,622141402097,"Retailer","KSA SHOP "
"ESIA4",622141554445,622141406189,"Retailer","KSA SHOP "
"ESIA4",622141554445,622141402086,"Retailer","KSA SHOP "
"ESIA4",622141554445,622141402096,"Retailer","KSA SHOP "
"ESIA4",622141554445,622141402088,"Retailer","RAHMANTIKA "
"ESIA4",622141554445,622156153529,"Retailer","MAXIMA CELL "
"ESIA4",622141554445,622156153527,"Retailer","OPTIMA CELL "
"ESIA4",622141554445,622156153515,"Retailer","GM CELL "
"ESIA4",622141554445,622156153521,"Retailer","RACHEL CELL "
"ESIA4",622141554445,622156154599,"Retailer","ksa "
"ESIA4",622141554445,622141553876,"Retailer","AFNI CELL "
"ESIA4",622141554445,622141404909,"Retailer","KSA SHOP "
"ESIA4",622141554445,622141404910,"Retailer","KSA SHOP "
"ESIA4",622141554445,622141404906,"Retailer","KSA SHOP "
"ESIA4",622141554445,622141404908,"Retailer","KSA SHOP "
"ESIA4",622141554445,622141404911,"Retailer","KSA SHOP "
"ESIA4",622141554445,622141404917,"Retailer","KSA SHOP "
"ESIA4",622141554445,622141404916,"Retailer","DD CELL "
"ESIA4",622141554445,622141406192,"Retailer","KSA SHOP "
"ESIA4",622141554445,622141406191,"Retailer","KSA SHOP "
"ESIA4",622141554445,622141406188,"Retailer","KSA SHOP "
"ESIA4",622141554445,622141404907,"Retailer","KEMBAR CELL "
"ESIA4",622141554445,622141404913,"Retailer","KSA SHOP "
"ESIA4",622141554445,622141404915,"Retailer","KSA SHOP "
"ESIA4",622141554445,622141406187,"Retailer","CHEFA CELL "
"ESIA4",622141554445,622141406186,"Retailer","KSA SHOP "
"ESIA4",622141554445,622141406190,"Retailer","KSA SHOP "
"ESIA4",622141554445,622141408088,"Retailer","KSA SHOP "
"ESIA4",622141554445,622141404914,"Retailer","KSA SHOP "
"ESIA4",622141554445,622141408087,"Retailer","KSA SHOP "
"ESIA4",622141554445,622141408102,"Retailer","KSA SHOP "
"ESIA4",622141554445,622141408042,"Retailer","KSA SHOP "
"ESIA4",622141554445,622141408103,"Retailer","MAKSUM "
"ESIA4",622141554445,622141408105,"Retailer","KSA SHOP "
"ESIA4",622141554445,622141408046,"Retailer","KSA SHOP "
"ESIA4",622141554445,622141408036,"Retailer","KSA SHOP "
"ESIA4",622141554445,622141408037,"Retailer","KSA SHOP "
"ESIA4",622141554445,622141408041,"Retailer","KSA SHOP "
"ESIA4",622141554445,622141408044,"Retailer","KSA SHOP "
"ESIA4",622141554445,622141408038,"Retailer","KSA SHOP "
"ESIA4",622141554445,622141408086,"Retailer","KSA SHOP "
"ESIA4",622141554445,622141404912,"Retailer","KSA SHOP "
"ESIA4",622141554445,622141408104,"Retailer","KSA SHOP "
"ESIA4",622141554445,622141408089,"Retailer","KSA SHOP "
"ESIA4",622141554445,622141408090,"Retailer","KSA SHOP "
"ESIA4",622141554445,622141408045,"Retailer","KSA SHOP "
"ESIA4",622141554445,622141408039,"Retailer","KSA SHOP "
"ESIA4",622141554445,622141408043,"Retailer","KSA SHOP "
"ESIA4",622141554445,622141410649,"Retailer","RAHMANTIKA "
"ESIA4",622141554445,622141410650,"Retailer","RAHMANTIKA "
"ESIA4",622141554445,622141553699,"Retailer","ARMANDO CELL "
"ESIA4",622141554445,622141408059,"Retailer","KSA SHOP "
"ESIA4",622141554445,622141553866,"Retailer","JAYA CELL "
"ESIA4",622141554445,622141553557,"Retailer","KAMON CELL "
"ESIA4",622141554445,622141553737,"Retailer","MTV CEL "
"ESIA4",622141554445,622141553638,"Retailer","NDESO "
"ESIA4",622141554445,622141554335,"Retailer","VIOLACEL "
"ESIA4",622141554445,622141553631,"Retailer","AZKACEL "
"ESIA4",622141554445,622141553533,"Retailer","ABAHCEL "
"ESIA4",622141554445,622141553566,"Retailer","VINKY CELL "
"ESIA4",622141554445,622141553622,"Retailer","BERDIKARI "
"ESIA4",622141554445,622141553587,"Retailer","DORAY CELL "
"ESIA4",622141554445,622141553907,"Retailer","AAN "
"ESIA4",622141554445,622141553577,"Retailer","MUJI CELL "
"ESIA4",622141554445,622141553231,"Retailer","DEVI CELL "
"ESIA4",622141554445,622141554373,"Retailer","MANDAR CELL "
"ESIA4",622141554445,622141553900,"Retailer","HG.YATI "
"ESIA4",622141554445,622141553680,"Retailer","DENIA CELL 2 "
"ESIA4",622141554445,622141553547,"Retailer","HENDRIK CELL "
"ESIA4",622141554445,622141553744,"Retailer","AMAN NIKI "
"ESIA1",622141554111,622141553620,"Retailer","SKC2 "
"ESIA1",622141554111,622141553562,"Retailer","HAFIS 2 CELL "
"ESIA1",622141554111,622141553766,"Retailer","FH CELL "
"ESIA1",622141554111,622141553644,"Retailer","TIARACELL "
"ESIA1",622141554111,622141553697,"Retailer","HOTMENCELL "
"ESIA1",622141554111,622141553662,"Retailer","CECEP CELL "
"ESIA1",622141554111,622141554094,"Retailer","SYAHRUL "
"ESIA1",622141554111,622141553267,"Retailer","MASTER CELL "
"ESIA1",622141554111,622141553949,"Retailer","SALVA CELL "
"ESIA1",622141554111,622141553621,"Retailer","LESTARI "
"ESIA1",622141554111,622141553760,"Retailer","ALDINO VOUCHER "
"ESIA1",622141554111,622141554239,"Retailer","IRENI CELL "
"ESIA1",622141554111,622141553651,"Retailer","RISKY CELL "
"ESIA1",622141554111,622141554376,"Retailer","WARTEL DITRA "
"ESIA1",622141554111,622141553706,"Retailer","ADINDA "
"ESIA1",622141554111,622141553544,"Retailer","JALI CELL "
"ESIA1",622141554111,622141553690,"Retailer","RAFA CELL "
"ESIA1",622141554111,622141553655,"Retailer","AROEL CELL "
"ESIA1",622141554111,622141553959,"Retailer","ELSA CELL "
"ESIA1",622141554111,622141554227,"Retailer","SETIA CELL "
"ESIA1",622141554111,622141554219,"Retailer","ALUNG77 "
"ESIA1",622141554111,622141553901,"Retailer","RIA CELL "
"ESIA1",622141554111,622141553539,"Retailer","BUCEL "
"ESIA1",622141554111,622199417172,"Retailer","FLASH PULSA "
"ESIA1",622141554111,622151241501,"Retailer","PASS CELL "
"ESIA1",622141554111,622141554229,"Retailer","HALO PHONE CEL "
"ESIA1",622141554111,622199417173,"Retailer","andianto "
"ESIA1",622141554111,622141553526,"Retailer","zaky cell "
"ESIA1",622141554111,622141553733,"Retailer","UNYIL CELL "
"ESIA1",622141554111,622199422534,"Retailer","WINDU CELL "
"ESIA1",622141554111,622199422601,"Retailer","OTHA CELL "
"ESIA1",622141554111,622141554323,"Retailer","HANS CELL "
"ESIA1",622141554111,622141554098,"Retailer","MEGA CELL "
"ESIA1",622141554111,622141553862,"Retailer","B 3 LO CELL "
"ESIA1",622141554111,622141553520,"Retailer","ZIDAN CEL "
"ESIA1",622141554111,622141554321,"Retailer","BAYUCELL "
"ESIA1",622141554111,622141553611,"Retailer","NGOPLO CEL "
"ESIA1",622141554111,622141553636,"Retailer","ENDANGCEL "
"ESIA1",622141554111,622141553898,"Retailer","RAGILCELL "
"ESIA1",622141554111,622199422606,"Retailer","TERPEDO "
"ESIA1",622141554111,622199422578,"Retailer","ADE MAKSUM "
"ESIA1",622141554111,622199418883,"Retailer","SIFA CELL "
"ESIA1",622141554111,622199422588,"Retailer","kimas cell "
"ESIA1",622141554111,622141554004,"Retailer","KSA "
"ESIA1",622141554111,622199418882,"Retailer","MARISSA "
"ESIA1",622141554111,622199418885,"Retailer","NASRUL CELL "
"ESIA1",622141554111,622199417766,"Retailer","LEJI CELL "
"ESIA1",622141554111,622199422541,"Retailer","ksa "
"ESIA1",622141554111,622199422594,"Retailer","ksa "
"ESIA1",622141554111,622199422561,"Retailer","ksa "
"ESIA1",622141554111,622199422650,"Retailer","BILBIL CEL "
"ESIA1",622141554111,622199422553,"Retailer","VOUCHER SHOP "
"ESIA1",622141554111,622199422551,"Retailer","ksa "
"ESIA1",622141554111,622141554325,"Retailer","CHERRY CELL "
"ESIA1",622141554111,622141410667,"Retailer","KSA SHOP "
"ESIA1",622141554111,622141553686,"Retailer","RIZKY FITHRI "
"ESIA1",622141554111,622151243567,"Retailer","DEWI CELL "
"ESIA1",622141554111,622151241444,"Retailer","AZI CELL "
"ESIA1",622141554111,622151243566,"Retailer","ALIF CELL "
"ESIA1",622141554111,622151243593,"Retailer","DUTA CELL "
"ESIA1",622141554111,622151243595,"Retailer","TULIP CELL "
"ESIA1",622141554111,622151243568,"Retailer","TERAS CELL "
"ESIA1",622141554111,622199418886,"Retailer","GALLENT "
"ESIA1",622141554111,622199418887,"Retailer","GALLENT CELL "
"ESIA1",622141554111,622199422596,"Retailer","TONI CELL "
"ESIA1",622141554111,622141553540,"Retailer","IWANCEL "
"ESIA1",622141554111,622156153491,"Retailer","RAIHAN "
"ESIA1",622141554111,622151243596,"Retailer","RISGUNA CELL "
"ESIA1",622141554111,622156153473,"Retailer","SKM CELL "
"ESIA1",622141554111,622156153490,"Retailer","SANY CELL "
"ESIA1",622141554111,622156153500,"Retailer","HONARY "
"ESIA1",622141554111,622156153475,"Retailer","HONARY "
"ESIA1",622141554111,622156153478,"Retailer","HASBY CELL "
"ESIA1",622141554111,622156154662,"Retailer","LOLLY "
"ESIA1",622141554111,622156154663,"Retailer","LOLLY "
"ESIA1",622141554111,622156153472,"Retailer","DANY "
"ESIA1",622141554111,622156153479,"Retailer","WANDA CELL "
"ESIA1",622141554111,622156153476,"Retailer","IBNU CELL "
"ESIA1",622141554111,622156153474,"Retailer","ksa "
"ESIA1",622141554111,622151243594,"Retailer","DONI CELL "
"ESIA1",622141554111,622156153503,"Retailer","KLIK CELL "
"ESIA1",622141554111,622156153502,"Retailer","OIM CELL "
"ESIA1",622141554111,622156154591,"Retailer","DSP "
"ESIA1",622141554111,622156153477,"Retailer","BRIVO 4 "
"ESIA1",622141554111,622156154664,"Retailer","ANDIKA CELL "
"ESIA1",622141554111,622151243592,"Retailer","CAHAYA CELL "
"ESIA1",622141554111,622156153501,"Retailer","ROHMAT CELL "
"ESIA1",622141554111,622151243561,"Retailer","BALGIS CELL "
"ESIA1",622141554111,622141554231,"Retailer","FAJAR CELL "
"ESIA1",622141554111,622141553911,"Retailer","TARUNA CELL "
"ESIA1",622141554111,622141553843,"Retailer","JALU CELL "
"ESIA1",622141554111,622141554326,"Retailer","GUNTURCELL "
"ESIA1",622141554111,622141553685,"Retailer","VJ COMUNICATION "
"ESIA1",622141554111,622141402113,"Retailer","FRIENDS 3 "
"ESIA1",622141554111,622141404847,"Retailer","LAMBANG "
"ESIA1",622141554111,622141404854,"Retailer","FARZA CELL "
"ESIA1",622141554111,622141404856,"Retailer","EKA CELL "
"ESIA1",622141554111,622141404923,"Retailer","ARIF TAG "
"ESIA1",622141554111,622141402101,"Retailer","SYAM CELL "
"ESIA1",622141554111,622141404903,"Retailer","KSA SHOP "
"ESIA1",622141554111,622141404905,"Retailer","KSA SHOP "
"ESIA1",622141554111,622141406208,"Retailer","SUMBER TELEBOM "
"ESIA1",622141554111,622141406228,"Retailer","ALEX "
"ESIA1",622141554111,622141404904,"Retailer","KSA SHOP "
"ESIA1",622141554111,622141406221,"Retailer","ALEX "
"ESIA1",622141554111,622141402098,"Retailer","KSA SHOP "
"ESIA1",622141554111,622141404902,"Retailer","KSA SHOP "
"ESIA1",622141554111,622141406227,"Retailer","ALEX "
"ESIA1",622141554111,622141404855,"Retailer","EDGAR CELL "
"ESIA1",622141554111,622141404857,"Retailer","BALAI CELL "
"ESIA1",622141554111,622141404927,"Retailer","A2 CELL "
"ESIA1",622141554111,622141404846,"Retailer","LAMBANG "
"ESIA1",622141554111,622141404888,"Retailer","CIPTA CELL "
"ESIA1",622141554111,622141406233,"Retailer","MC CELL "
"ESIA1",622141554111,622141406222,"Retailer","CIPTA CELL "
"ESIA1",622141554111,622141408040,"Retailer","SANDY "
"ESIA1",622141554111,622141404926,"Retailer","DSM CELL "
"ESIA1",622141554111,622141404853,"Retailer","KSA SHOP "
"ESIA1",622141554111,622141404924,"Retailer","DALFA CELL "
"ESIA1",622141554111,622141404925,"Retailer","ETY CELL "
"ESIA1",622141554111,622141406220,"Retailer","ALEX "
"ESIA1",622141554111,622141408080,"Retailer","KSA SHOP "
"ESIA1",622141554111,622141553852,"Retailer","ZELLACELL "
"ESIA1",622141554111,622141410696,"Retailer","KSA SHOP "
"ESIA1",622141554111,622141553681,"Retailer","DENIA CELL "
"ESIA1",622141554111,622141554374,"Retailer","RAZKA-RIZKI CELL "
"ESIA1",622141554111,622141553854,"Retailer","PUTRA PANDAWA "
"ESIA1",622141554111,622141554095,"Retailer","SURYA CELLII "
"ESIA1",622141554111,622141553633,"Retailer","RAMBE "
"ESIA1",622141554111,622141553855,"Retailer","BING CELL "
"ESIA1",622141554111,622141553603,"Retailer","CEMARA CEL "
"ESIA1",622141554111,622141553596,"Retailer","T N TWIN "
"ESIA1",622141554111,622141553788,"Retailer","NABILACEL "
"ESIA1",622141554111,622141554384,"Retailer","AJO CEL "
"ESIA1",622141554111,622141554370,"Retailer","NITA CEL "
"ESIA1",622141554111,622141554320,"Retailer","DUNIA CELL "
"ESIA1",622141554111,622141554342,"Retailer","BASMOL CELL "
"ESIA1",622141554111,622199417170,"Retailer","DELIKO TOP-UP "
"ESIA1",622141554111,622141554102,"Retailer","SOFYAN CEL "
"ESIA1",622141554111,622141553948,"Retailer","ZAKI CELL "
"ESIA1",622141554111,622141553783,"Retailer","SUYATNO "
"ESIA1",622141554111,622141553580,"Retailer","DHELIA CELL "
"ESIA1",622141554111,622141553616,"Retailer","KHOSY CEL "
"ESIA1",622141554111,622141554240,"Retailer","NOVI CELL "
"ESIA1",622141554111,622141554106,"Retailer","ZAENAL CELL "
"ESIA1",622141554111,622141554332,"Retailer","MG "
"ESIA1",622141554111,622141553786,"Retailer","RATNA CEL2 "
"ESIA1",622141554111,622141553910,"Retailer","MULYADI "
"ESIA1",622141554111,622199422533,"Retailer","AKBAR CELL "
"ESIA1",622141554111,622141553833,"Retailer","IRSYAD CELL "
"ESIA1",622141554111,622151241434,"Retailer","RIRIN CELL "
"ESIA1",622141554111,622141553673,"Retailer","CNR CELL "
"ESIA1",622141554111,622141554116,"Retailer","JONCELLULAR "
"ESIA1",622141554111,622141553702,"Retailer","PAM-PAM CELL "
"ESIA1",622141554111,622141553235,"Retailer","WILLIAM CEL "
"ESIA1",622141554111,622141553546,"Retailer","FIKRI CEL "
"ESIA1",622141554111,622141553845,"Retailer","TAZAM CELL "
"ESIA2",622141554222,622141554369,"Retailer","EMANX CELL "
"ESIA2",622141554222,622141554232,"Retailer","QONIT CELL "
"ESIA2",622141554222,622199417739,"Retailer","WAWAN "
"ESIA2",622141554222,622141553795,"Retailer","SAVANA "
"ESIA2",622141554222,622141553517,"Retailer","EVICEL "
"ESIA2",622141554222,622141553624,"Retailer","SKC "
"ESIA2",622141554222,622141408054,"Retailer","KSA SHOP "
